ID,Area,Doc,Route/Context,Source (component › element),Type,English (verbatim),Arabic (fill in),Status,Bundle Key,Raw Status
3011,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,DialogDescription,modal-body,Browse historical outputs generated for this report definition.,,HARDCODED,,HARDCODED
3012,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,loading,body,Loading snapshots...,,HARDCODED,,HARDCODED
3013,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,error,error,Failed to load snapshots.,,HARDCODED,,HARDCODED
3014,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,snapshot list item,body,`Snapshot {id}`,,HARDCODED,,"HARDCODED (""Snapshot"")"
3015,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,empty state,empty-state,No snapshots have been generated yet.,,HARDCODED,,HARDCODED
3016,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,DetailStatCard.label,label,Generated,,HARDCODED,,HARDCODED
3017,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,DetailStatCard.label,label,Period,,HARDCODED,,HARDCODED
3018,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,DetailStatCard.label,label,Generation Time,,HARDCODED,,HARDCODED
3019,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,generation-time value,body,`{n} ms` (fallback 'n/a'),,HARDCODED,,"HARDCODED (""n/a"" / ""ms"")"
3020,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,sections heading,label,Sections,,HARDCODED,,HARDCODED
3021,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,section badge,badge,"`section.replace(/_/g,' ')`",,data-driven,,data-driven
3022,Acta & Visus,24-acta-visus.md,Component: _components/report-snapshots-dialog.tsx,payload heading,label,Report Payload,,HARDCODED,,HARDCODED
3023,Acta & Visus,24-acta-visus.md,Component: _components/snapshot-preview-dialog.tsx,DialogTitle,modal-title,Latest Snapshot,,HARDCODED,,HARDCODED
3024,Acta & Visus,24-acta-visus.md,Component: _components/snapshot-preview-dialog.tsx,DialogDescription,modal-body,Most recent report generation output.,,HARDCODED,,HARDCODED
3025,Acta & Visus,24-acta-visus.md,Component: _components/snapshot-preview-dialog.tsx,loading,body,Loading snapshot...,,HARDCODED,,HARDCODED
3026,Acta & Visus,24-acta-visus.md,Component: _components/snapshot-preview-dialog.tsx,error,error,Failed to load snapshot.,,HARDCODED,,HARDCODED
3027,Acta & Visus,24-acta-visus.md,Component: _components/snapshot-preview-dialog.tsx,field label,label,Period,,HARDCODED,,HARDCODED
3028,Acta & Visus,24-acta-visus.md,Component: _components/snapshot-preview-dialog.tsx,field label,label,Generated,,HARDCODED,,HARDCODED
3029,Acta & Visus,24-acta-visus.md,Component: _components/snapshot-preview-dialog.tsx,field label,label,Generation Time,,HARDCODED,,HARDCODED
3030,Acta & Visus,24-acta-visus.md,Component: _components/snapshot-preview-dialog.tsx,field label,label,Format,,HARDCODED,,HARDCODED
3031,Acta & Visus,24-acta-visus.md,Component: _components/snapshot-preview-dialog.tsx,field label,label,Sections,,HARDCODED,,HARDCODED
3032,Acta & Visus,24-acta-visus.md,Component: _components/snapshot-preview-dialog.tsx,field label,label,Narrative,,HARDCODED,,HARDCODED
3033,Acta & Visus,24-acta-visus.md,loading.tsx,loading.tsx,—,"(PageLoader skeleton, no text)",,other,,n/a
3034,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,KPI_FILTERS label,label,Suite,,HARDCODED,,HARDCODED
3035,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,suite option,option,Cyber / Data / Acta / Lex / Platform / Custom,,HARDCODED,,HARDCODED
3036,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,KPI_FILTERS label,label,Enabled,,HARDCODED,,HARDCODED
3037,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,enabled option,option,Enabled / Disabled,,HARDCODED,,HARDCODED
3038,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,toast (create),toast,KPI created.,,HARDCODED,,HARDCODED
3039,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,toast (update),toast,KPI updated.,,HARDCODED,,HARDCODED
3040,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,toast (delete),toast,KPI deleted.,,HARDCODED,,HARDCODED
3041,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,toast (snapshot),toast,Snapshot refresh started.,,HARDCODED,,HARDCODED
3042,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,column header,table-header,KPI,,HARDCODED,,HARDCODED
3043,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,column header,table-header,Suite,,HARDCODED,,HARDCODED
3044,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,column header,table-header,Latest,,HARDCODED,,HARDCODED
3045,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,latest fallback,body,—,,HARDCODED,,HARDCODED (em-dash)
3046,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,column header,table-header,Status,,HARDCODED,,HARDCODED
3047,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,status cell fallback,badge,unknown,,HARDCODED,,HARDCODED
3048,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,rowAction,link,Edit,,HARDCODED,,HARDCODED
3049,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,rowAction,link,Delete,,HARDCODED,,HARDCODED
3050,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,PageHeader.eyebrow,breadcrumb,Visus · KPIs,,keyed,visus.list.kpis.eyebrow,key: visus.list.kpis.eyebrow
3051,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,PageHeader.title,heading,KPIs,,keyed,visus.list.kpis.title,key: visus.list.kpis.title
3052,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,PageHeader.description,subheading,"Executive KPI catalogue, thresholds, and collection configuration.",,keyed,visus.list.kpis.description,key: visus.list.kpis.description
3053,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,tag,badge,`{count} KPIs`,,keyed,visus.list.kpis.tag,key: visus.list.kpis.tag (fn)
3054,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,snapshot button (idle),button,Run Snapshot Refresh,,keyed,visus.list.kpis.runSnapshot,key: visus.list.kpis.runSnapshot
3055,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,snapshot button (pending),button,Refreshing...,,keyed,visus.list.kpis.refreshing,key: visus.list.kpis.refreshing
3056,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,create button,button,Create KPI,,keyed,visus.list.kpis.create,key: visus.list.kpis.create
3057,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,DataTable empty.title,empty-state,No KPIs found,,keyed,visus.list.kpis.emptyTitle,key: visus.list.kpis.emptyTitle
3058,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,DataTable empty.description,empty-state,No KPI definitions are configured for this tenant.,,keyed,visus.list.kpis.emptyDescription,key: visus.list.kpis.emptyDescription
3059,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,SectionCard.title fallback,heading,KPI detail,,HARDCODED,,HARDCODED
3060,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,SectionCard.description fallback,subheading,Select a KPI to inspect its latest history.,,HARDCODED,,HARDCODED
3061,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,KpiCard.title,label,Latest Value,,HARDCODED,,HARDCODED
3062,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,KpiCard.title,label,Target,,HARDCODED,,HARDCODED
3063,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,Target fallback,body,—,,HARDCODED,,HARDCODED (em-dash)
3064,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,history heading,label,History,,HARDCODED,,HARDCODED
3065,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,LineChart empty,empty-state,No snapshot history yet,,HARDCODED,,HARDCODED
3066,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,no-definition fallback,body,Select a KPI to inspect its current status.,,HARDCODED,,HARDCODED
3067,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,ConfirmDialog.title,modal-title,Delete KPI,,HARDCODED,,HARDCODED
3068,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,ConfirmDialog.description,modal-body,"`Delete ""{name}""? Historical snapshots will remain, but the KPI definition will no longer be available for widgets or executive rollups.`",,HARDCODED,,HARDCODED
3069,Acta & Visus,24-acta-visus.md,/visus/kpis — visus/kpis/page.tsx,ConfirmDialog.confirmLabel,button,Delete KPI,,HARDCODED,,HARDCODED
3070,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,query_params parse error,validation,Invalid query params JSON.,,HARDCODED,,HARDCODED
3071,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,DialogTitle (edit/create),modal-title,Edit KPI / Create KPI,,HARDCODED,,HARDCODED
3072,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,DialogDescription,modal-body,Register an executive KPI definition backed by a live endpoint and value path.,,HARDCODED,,HARDCODED
3073,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Name,,HARDCODED,,HARDCODED
3074,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,name input,placeholder,Mean time to remediation,,HARDCODED,,HARDCODED
3075,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Icon,,HARDCODED,,HARDCODED
3076,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,icon input,placeholder,shield-check,,HARDCODED,,HARDCODED
3077,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Description,,HARDCODED,,HARDCODED
3078,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,description textarea,placeholder,Executive summary of what this KPI measures.,,HARDCODED,,HARDCODED
3079,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Category,,HARDCODED,,HARDCODED
3080,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,category select,placeholder,Category,,HARDCODED,,HARDCODED
3081,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,category option,option,security / data / governance / legal / operations / general,,HARDCODED,,HARDCODED (raw enum values)
3082,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Suite,,HARDCODED,,HARDCODED
3083,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,suite select,placeholder,Suite,,HARDCODED,,HARDCODED
3084,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,suite option,option,cyber / data / acta / lex / platform / custom,,HARDCODED,,HARDCODED (raw enum values)
3085,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Unit,,HARDCODED,,HARDCODED
3086,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,unit select,placeholder,Unit,,HARDCODED,,HARDCODED
3087,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,unit option,option,count / percentage / hours / minutes / score / currency / ratio / bytes,,HARDCODED,,HARDCODED (raw enum values)
3088,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Query Endpoint,,HARDCODED,,HARDCODED
3089,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,query_endpoint input,placeholder,/api/v1/cyber/remediation/stats,,HARDCODED,,HARDCODED
3090,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Value Path,,HARDCODED,,HARDCODED
3091,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,value_path input,placeholder,summary.avg_mttr_hours,,HARDCODED,,HARDCODED
3092,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Direction,,HARDCODED,,HARDCODED
3093,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,direction select,placeholder,Direction,,HARDCODED,,HARDCODED
3094,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,direction option,option,higher_is_better / lower_is_better,,HARDCODED,,HARDCODED (raw values)
3095,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Calculation,,HARDCODED,,HARDCODED
3096,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,calculation select,placeholder,Calculation,,HARDCODED,,HARDCODED
3097,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,calculation option,option,direct / delta / percentage_change / average_over_period / sum_over_period,,HARDCODED,,HARDCODED (raw values)
3098,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Snapshot Frequency,,HARDCODED,,HARDCODED
3099,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,frequency select,placeholder,Frequency,,HARDCODED,,HARDCODED
3100,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,frequency option,option,every_15m / hourly / every_4h / daily / weekly,,HARDCODED,,HARDCODED (raw values)
3101,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Target Value,,HARDCODED,,HARDCODED
3102,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Warning Threshold,,HARDCODED,,HARDCODED
3103,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Critical Threshold,,HARDCODED,,HARDCODED
3104,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Format Pattern,,HARDCODED,,HARDCODED
3105,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,format_pattern input,placeholder,0.0%,,HARDCODED,,HARDCODED
3106,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,FormField label,label,Calculation Window,,HARDCODED,,HARDCODED
3107,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,calculation_window input,placeholder,30d,,HARDCODED,,HARDCODED
3108,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,Label,label,Tags,,HARDCODED,,HARDCODED
3109,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,tags input,placeholder,"executive, remediation, cyber",,HARDCODED,,HARDCODED
3110,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,enabled label,label,Enabled,,HARDCODED,,HARDCODED
3111,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,Label,label,Query Params JSON,,HARDCODED,,HARDCODED
3112,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,query_params textarea,placeholder,"`{""status"":""open"",""window"":""30d""}`",,HARDCODED,,HARDCODED
3113,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,cancel button,button,Cancel,,HARDCODED,,HARDCODED
3114,Acta & Visus,24-acta-visus.md,Component: _components/kpi-form-dialog.tsx,submit button,button,Saving... / Save KPI / Create KPI,,HARDCODED,,HARDCODED
3115,Acta & Visus,24-acta-visus.md,loading.tsx,loading.tsx,—,"(PageLoader skeleton, no text)",,other,,n/a
3116,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,ALERT_FILTERS label,label,Severity,,HARDCODED,,HARDCODED
3117,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,severity option,option,Critical / High / Medium / Low / Info,,HARDCODED,,HARDCODED
3118,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,ALERT_FILTERS label,label,Status,,HARDCODED,,HARDCODED
3119,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,status option,option,New / Viewed / Acknowledged / Actioned / Dismissed / Escalated,,HARDCODED,,HARDCODED
3120,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,ALERT_FILTERS label,label,Category,,HARDCODED,,HARDCODED
3121,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,category option,option,Risk / Compliance / Data Quality / Governance / Legal / Operational / Financial / Strategic,,HARDCODED,,HARDCODED
3122,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,toast (update),toast,Alert updated.,,HARDCODED,,HARDCODED
3123,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,column header,table-header,Alert,,HARDCODED,,HARDCODED
3124,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,severity cell,badge,`row.severity`,,data-driven,,data-driven (raw)
3125,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,column header,table-header,Severity,,HARDCODED,,HARDCODED
3126,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,category cell,badge,`row.category`,,data-driven,,data-driven (raw)
3127,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,column header,table-header,Category,,HARDCODED,,HARDCODED
3128,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,status cell,badge,`row.status`,,data-driven,,data-driven (raw)
3129,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,column header,table-header,Status,,HARDCODED,,HARDCODED
3130,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,column header,table-header,Created,,HARDCODED,,HARDCODED
3131,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,acknowledge button,button,Acknowledge,,HARDCODED,,HARDCODED
3132,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,dismiss button,button,Dismiss,,HARDCODED,,HARDCODED
3133,Acta & Visus,24-acta-visus.md,/visus/alerts — visus/alerts/page.tsx,PageHeader.eyebrow,breadcrumb,Visus · Alerts,,keyed,visus.list.alerts.eyebrow,key: visus.list.alerts.eyebrow
